"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","2096","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","4416","2080","ASCENDI-VEM0NO7","S-1-5-18","7/10/2025 7:05:25 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","2095","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","4416","2080","ASCENDI-VEM0NO7","S-1-5-18","7/10/2025 7:05:25 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 11:55:05 PM on ?7/?9/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","2015","EventLog",,"System","2240","2324","ASCENDI-VEM0NO7",,"7/10/2025 7:00:35 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1958","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","9592","3892","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 6:50:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1957","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","9592","3892","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 6:50:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Delivery Optimization service hung on starting.","7022","0","49152","2","0","0","-9187343239835811840","1956","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","816","3296","ASCENDI-VEM0NO7",,"7/9/2025 6:47:52 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 4:55:26 PM on ?7/?9/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","1877","EventLog",,"System","1756","1864","ASCENDI-VEM0NO7",,"7/9/2025 6:43:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1856","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1808","7292","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 3:30:07 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1855","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1808","7292","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 3:30:07 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Update Orchestrator Service service terminated with the following error: 
%%2149884192","7023","0","49152","2","0","0","-9187343239835811840","1733","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","828","4056","ASCENDI-VEM0NO7",,"7/9/2025 2:59:30 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {B91D5831-B1BD-4608-8198-D72E155020F7} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","1731","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","580","1488","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 2:59:18 PM","6202de4d-f0a2-0000-51eb-0262a2f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Update Orchestrator Service service terminated with the following error: 
%%2149884192","7023","0","49152","2","0","0","-9187343239835811840","1678","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","828","916","ASCENDI-VEM0NO7",,"7/9/2025 2:57:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Secure Boot update failed to update a Secure Boot variable with error The system cannot find the file specified.. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1796","0",,"2","0","0","-9223372036854775808","1654","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2384","2452","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 12:54:28 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"A timeout (30000 milliseconds) was reached while waiting for a transaction response from the defragsvc service.","7011","0","49152","2","0","0","-9187343239835811840","1527","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","800","11616","ASCENDI-VEM0NO7",,"7/9/2025 1:49:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Installation Failure: Windows failed to install the following update with error 0x80073D02: 9MSMLRH6LZF3-Microsoft.WindowsNotepad.","20","1",,"2","1","13","-9223372036854775768","1503","Microsoft-Windows-WindowsUpdateClient","945a8954-c147-4acd-923f-40c45405a658","System","704","11976","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 1:07:44 PM","755e0080-f086-0000-1505-677586f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Installation","Windows Update Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Installation Failure: Windows failed to install the following update with error 0x80073D02: 9MSSGKG348SP-MicrosoftWindows.Client.WebExperience.","20","1",,"2","1","13","-9223372036854775768","1499","Microsoft-Windows-WindowsUpdateClient","945a8954-c147-4acd-923f-40c45405a658","System","704","4104","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 1:07:08 PM","755e0080-f086-0001-8e3f-667586f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Installation","Windows Update Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Installation Failure: Windows failed to install the following update with error 0x80070570: 2025-06 Cumulative Update for Windows 11 Version 24H2 for x64-based Systems (KB5063060).","20","1",,"2","1","13","-9223372036854775768","1369","Microsoft-Windows-WindowsUpdateClient","945a8954-c147-4acd-923f-40c45405a658","System","704","4252","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 10:51:10 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Installation","Windows Update Agent","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","1294","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","416","4184","ASCENDI-VEM0NO7","S-1-5-21-3485362452-2712526941-260529962-1000","7/9/2025 10:01:26 AM","755e0080-f086-0001-6927-5f7586f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","1254","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2344","4032","ASCENDI-VEM0NO7","S-1-5-18","7/9/2025 9:35:13 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 10:34:14 PM on ?7/?8/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","1177","EventLog",,"System","2040","2060","ASCENDI-VEM0NO7",,"7/9/2025 9:34:34 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","1169","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","540","568","ASCENDI-VEM0NO7","S-1-5-21-3485362452-2712526941-260529962-1000","7/8/2025 10:13:00 PM","ce2f6844-f026-0000-ccee-2fce26f0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","1155","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1880","3216","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 10:09:19 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","1061","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","408","1596","ASCENDI-VEM0NO7","S-1-5-21-3485362452-2712526941-260529962-1000","7/8/2025 9:11:24 PM","46453b9b-f01e-0000-328a-45461ef0db01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","1047","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2124","3348","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 9:08:23 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 8:25:59 PM on ?7/?8/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","973","EventLog",,"System","1928","1584","ASCENDI-VEM0NO7",,"7/8/2025 9:08:10 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","945","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1956","3036","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 7:09:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 4:38:14 PM on ?7/?8/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","871","EventLog",,"System","2052","2148","ASCENDI-VEM0NO7",,"7/8/2025 7:08:59 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","858","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","408","528","ASCENDI-VEM0NO7","S-1-5-21-3485362452-2712526941-260529962-1000","7/8/2025 4:43:04 PM","8fa3504b-eff8-0000-21b7-a38ff8efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","843","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1416","3324","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 4:38:23 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Connected User Experiences and Telemetry service did not shut down properly after receiving a preshutdown control.","7043","0","49152","2","0","0","-9187343239835811840","764","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","820","6500","ASCENDI-VEM0NO7",,"7/8/2025 11:13:01 AM","9f11f3e9-efc2-0000-5d3a-149fc2efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","762","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","960","5264","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 11:12:24 AM","9f11f3e9-efc2-0001-77e7-139fc2efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"DCOM got error ""1115"" attempting to start the service wuauserv with arguments ""Unavailable"" in order to run the server:
{E60687F7-01A1-40AA-86AC-DB1CBF673334}","10005","0","0","2","0","0","-9187343239835811840","761","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","960","864","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 11:12:22 AM","9f11f3e9-efc2-0000-573b-149fc2efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","733","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","532","3740","ASCENDI-VEM0NO7","S-1-5-21-3485362452-2712526941-260529962-1000","7/8/2025 10:16:40 AM","9f11f3e9-efc2-0001-025f-129fc2efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","723","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2000","3028","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 10:12:46 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 9:42:07 PM on ?7/?7/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","647","EventLog",,"System","2056","2120","ASCENDI-VEM0NO7",,"7/8/2025 10:12:22 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","645","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1660","3144","ASCENDI-VEM0NO7","S-1-5-18","7/7/2025 9:42:23 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 6:29:32 PM on ?7/?7/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","570","EventLog",,"System","1700","1800","ASCENDI-VEM0NO7",,"7/7/2025 9:42:07 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","559","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1948","840","ASCENDI-VEM0NO7","S-1-5-18","7/7/2025 6:29:54 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 6:08:18 PM on ?7/?7/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","485","EventLog",,"System","1560","2136","ASCENDI-VEM0NO7",,"7/7/2025 6:29:31 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {8CFC164F-4BE5-4FDD-94E9-E2AF73ED4A19} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","477","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","548","2320","ASCENDI-VEM0NO7","S-1-5-21-3485362452-2712526941-260529962-1000","7/7/2025 6:13:25 PM","e85f9388-ef3b-0000-3aa3-60e83befdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","408","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","1332","2608","ASCENDI-VEM0NO7","S-1-5-18","7/7/2025 6:08:12 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The previous system shutdown at 5:43:30 PM on ?7/?7/?2025 was unexpected.","6008","0","32768","2","0","0","36028797018963968","353","EventLog",,"System","2236","2364","ASCENDI-VEM0NO7",,"7/7/2025 6:08:18 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,"None","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The system firmware returned an error Access is denied. when attempting to update a Secure Boot variable. For more information, please see https://go.microsoft.com/fwlink/?linkid=2169931","1795","0",,"2","0","0","-9223372036854775808","315","Microsoft-Windows-TPM-WMI","7d5387b0-cbe0-11da-a94d-0800200c9a66","System","2704","4224","ASCENDI-VEM0NO7","S-1-5-18","7/7/2025 5:43:47 PM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network List Service service terminated with the following error: 
The device is not ready.","7023","0","49152","2","0","0","-9187343239835811840","184","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","4896","ASCENDI-VEM0NO7",,"7/8/2025 6:10:43 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {A47979D2-C419-11D9-A5B4-001185AD2B89} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","183","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","456","976","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 6:10:43 AM","41cc0689-efa0-0000-672b-cc41a0efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Printer Extensions and Notifications service is marked as an interactive service.  However, the system is configured to not allow interactive services.  This service may not function properly.","7030","0","49152","2","0","0","-9187343239835811840","160","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","4592","ASCENDI-VEM0NO7",,"7/8/2025 6:08:52 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The Network List Service service terminated with the following error: 
The device is not ready.","7023","0","49152","2","0","0","-9187343239835811840","155","Service Control Manager","555908d1-a6d7-4695-8e1e-26931d2012f4","System","796","4896","ASCENDI-VEM0NO7",,"7/8/2025 6:08:43 AM",,,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error",,,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"The server {A47979D2-C419-11D9-A5B4-001185AD2B89} did not register with DCOM within the required timeout.","10010","0","0","2","0","0","-9187343239835811840","154","Microsoft-Windows-DistributedCOM","1b562e86-b7aa-4131-badc-b6f3a001407e","System","456","1124","ASCENDI-VEM0NO7","S-1-5-18","7/8/2025 6:08:43 AM","41cc0689-efa0-0001-5170-cc41a0efdb01",,"System","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Error","Info",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
